data;1THB;1USD;1AUD;1HKD;1CAD;1NZD;1SGD;1EUR;100HUF;1CHF;1GBP;1UAH;100JPY;1CZK;1DKK;100ISK;1NOK;1SEK;1HRK;1RON;1BGN;1TRY;1ILS;100CLP;1PHP;1MXN;1ZAR;1BRL;1MYR;1RUB;10000IDR;100INR;100KRW;1CNY;1XDR;nr tabeli;pe³ny numer tabeli;
20170116;0,1167;4,1354;3,0888;0,5332;3,1460;2,9327;2,8914;4,3792;1,4252;4,0837;4,9883;0,1491;3,6196;0,1621;0,5890;3,6132;0,4848;0,4614;0,5811;0,9725;2,2390;1,0978;1,0807;0,6263;0,0827;0,1910;0,3030;1,2837;0,9259;0,0694;3,0937;6,0687;0,3496;0,5993;5,5505;10;010/A/NBP/2017;
20170117;0,1161;4,0989;3,0896;0,5286;3,1423;2,9412;2,8891;4,3771;1,4223;4,0843;4,9879;0,1484;3,6260;0,1620;0,5885;3,6174;0,4839;0,4602;0,5811;0,9717;2,2380;1,0808;1,0735;0,6188;0,0824;0,1902;0,3041;1,2643;0,9184;0,0692;3,0698;6,0320;0,3513;0,5977;5,5478;11;011/A/NBP/2017;
20170118;0,1157;4,0870;3,0866;0,5268;3,1271;2,9423;2,8763;4,3705;1,4192;4,0798;5,0354;0,1489;3,6089;0,1617;0,5877;3,6345;0,4833;0,4591;0,5800;0,9719;2,2346;1,0801;1,0726;0,6227;0,0820;0,1890;0,3010;1,2723;0,9194;0,0690;3,0625;6,0076;0,3500;0,5977;5,5500;12;012/A/NBP/2017;
20170119;0,1160;4,1014;3,1011;0,5289;3,0891;2,9465;2,8768;4,3741;1,4199;4,0797;5,0503;0,1495;3,5820;0,1618;0,5882;3,6315;0,4846;0,4589;0,5818;0,9734;2,2364;1,0816;1,0761;0,6200;0,0820;0,1868;0,3027;1,2697;0,9222;0,0683;3,0680;6,0200;0,3489;0,5975;5,5608;13;013/A/NBP/2017;
20170120;0,1158;4,1005;3,0859;0,5286;3,0746;2,9311;2,8704;4,3658;1,4154;4,0705;5,0405;0,1496;3,5632;0,1615;0,5872;3,6141;0,4853;0,4593;0,5811;0,9709;2,2322;1,0700;1,0760;0,6200;0,0820;0,1868;0,3023;1,2829;0,9222;0,0687;3,0579;6,0102;0,3486;0,5960;5,5387;14;014/A/NBP/2017;
20170123;0,1155;4,0760;3,0782;0,5254;3,0683;2,9276;2,8698;4,3725;1,4119;4,0781;5,0757;0,1493;3,5874;0,1618;0,5880;3,6121;0,4853;0,4605;0,5816;0,9720;2,2356;1,0815;1,0730;0,6202;0,0817;0,1905;0,3019;1,2864;0,9186;0,0686;3,0513;5,9840;0,3489;0,5945;5,5472;15;015/A/NBP/2017;
20170124;0,1155;4,0708;3,0801;0,5248;3,0699;2,9432;2,8688;4,3720;1,4097;4,0744;5,0793;0,1494;3,5942;0,1617;0,5879;3,5473;0,4875;0,4611;0,5827;0,9716;2,2353;1,0878;1,0734;0,6227;0,0817;0,1903;0,3028;1,2868;0,9178;0,0688;3,0535;5,9743;0,3486;0,5935;5,5412;16;016/A/NBP/2017;
20170125;0,1152;4,0585;3,0621;0,5232;3,0923;2,9423;2,8610;4,3636;1,4066;4,0654;5,1096;0,1491;3,5748;0,1614;0,5868;3,5333;0,4880;0,4596;0,5821;0,9710;2,2311;1,0640;1,0721;0,6225;0,0816;0,1884;0,3058;1,2804;0,9145;0,0683;3,0382;5,9584;0,3481;0,5899;5,5187;17;017/A/NBP/2017;
20170126;0,1151;4,0590;3,0608;0,5232;3,0975;2,9456;2,8577;4,3520;1,4008;4,0644;5,1278;0,1492;3,5560;0,1610;0,5852;3,4984;0,4873;0,4603;0,5812;0,9675;2,2252;1,0517;1,0719;0,6256;0,0815;0,1927;0,3054;1,2803;0,9164;0,0678;3,0435;5,9608;0,3485;0,5900;5,5101;18;018/A/NBP/2017;
20170127;0,1151;4,0595;3,0571;0,5232;3,0979;2,9464;2,8457;4,3413;1,3924;4,0609;5,0945;0,1493;3,5309;0,1607;0,5838;3,4884;0,4868;0,4595;0,5802;0,9630;2,2196;1,0478;1,0694;0,6234;0,0816;0,1914;0,3039;1,2776;0,9162;0,0676;3,0394;5,9641;0,3460;0,5891;5,5125;19;019/A/NBP/2017;
20170130;0,1147;4,0472;3,0559;0,5217;3,0786;2,9365;2,8386;4,3291;1,3903;4,0529;5,0701;0,1493;3,5295;0,1602;0,5820;3,4786;0,4863;0,4581;0,5792;0,9615;2,2135;1,0559;1,0699;0,6245;0,0814;0,1942;0,2975;1,2889;0,9135;0,0675;3,0336;5,9576;0,3439;0,5870;5,4939;20;020/A/NBP/2017;
20170131;0,1148;4,0446;3,0549;0,5213;3,0832;2,9448;2,8506;4,3308;1,3926;4,0625;5,0209;0,1492;3,5514;0,1603;0,5822;3,4828;0,4864;0,4583;0,5788;0,9615;2,2143;1,0651;1,0731;0,6238;0,0812;0,1943;0,2980;1,2932;0,9129;0,0674;3,0287;5,9620;0,3472;0,5872;5,5180;21;021/A/NBP/2017;
20170201;0,1141;4,0071;3,0400;0,5165;3,0642;2,9158;2,8388;4,3221;1,3915;4,0465;5,0510;0,1484;3,5357;0,1600;0,5812;3,4758;0,4861;0,4589;0,5790;0,9554;2,2099;1,0596;1,0637;0,6179;0,0806;0,1931;0,2971;1,2716;0,9047;0,0665;2,9968;5,9304;0,3470;0,5837;5,4607;22;022/A/NBP/2017;
20170202;0,1136;3,9835;3,0565;0,5134;3,0670;2,9116;2,8274;4,3084;1,3962;4,0307;5,0574;0,1476;3,5424;0,1594;0,5793;3,5286;0,4862;0,4576;0,5783;0,9511;2,2028;1,0663;1,0584;0,6165;0,0802;0,1941;0,2979;1,2730;0,9005;0,0668;2,9835;5,9100;0,3488;0,5826;5,4424;23;023/A/NBP/2017;
20170203;0,1141;4,0014;3,0582;0,5157;3,0697;2,9078;2,8296;4,2985;1,3906;4,0192;4,9959;0,1475;3,5374;0,1591;0,5779;3,5263;0,4842;0,4552;0,5782;0,9519;2,1978;1,0678;1,0646;0,6229;0,0802;0,1945;0,2977;1,2810;0,9037;0,0672;2,9987;5,9458;0,3485;0,5823;5,4281;24;024/A/NBP/2017;
20170206;0,1139;3,9892;3,0575;0,5142;3,0652;2,9165;2,8291;4,2864;1,3867;4,0084;4,9755;0,1463;3,5438;0,1586;0,5763;3,5265;0,4838;0,4534;0,5749;0,9496;2,1916;1,0816;1,0630;0,6226;0,0805;0,1960;0,3002;1,2794;0,9010;0,0678;2,9939;5,9364;0,3505;0,5812;5,4235;25;025/A/NBP/2017;
20170207;0,1149;4,0280;3,0662;0,5193;3,0526;2,9383;2,8385;4,2943;1,3864;4,0271;4,9818;0,1492;3,5844;0,1589;0,5776;3,5329;0,4835;0,4533;0,5766;0,9557;2,1957;1,0843;1,0730;0,6286;0,0809;0,1944;0,2996;1,2928;0,9081;0,0678;3,0224;5,9730;0,3512;0,5851;5,4528;26;026/A/NBP/2017;
20170208;0,1156;4,0521;3,0915;0,5222;3,0778;2,9569;2,8564;4,3128;1,3944;4,0521;5,0643;0,1504;3,6068;0,1596;0,5802;3,5511;0,4859;0,4563;0,5785;0,9605;2,2051;1,0816;1,0783;0,6266;0,0811;0,1963;0,3007;1,2984;0,9127;0,0681;3,0407;6,0151;0,3532;0,5893;5,4794;27;027/A/NBP/2017;
20170209;0,1152;4,0332;3,0880;0,5199;3,0741;2,9123;2,8520;4,3162;1,3981;4,0533;5,0672;0,1492;3,5932;0,1597;0,5806;3,5671;0,4861;0,4559;0,5780;0,9609;2,2069;1,0882;1,0775;0,6219;0,0809;0,1967;0,3001;1,2937;0,9086;0,0684;3,0318;6,0219;0,3527;0,5875;5,4882;28;028/A/NBP/2017;
20170210;0,1153;4,0435;3,0880;0,5212;3,0765;2,9050;2,8435;4,3030;1,3953;4,0322;5,0537;0,1485;3,5577;0,1592;0,5788;3,5621;0,4829;0,4537;0,5762;0,9563;2,2001;1,1009;1,0800;0,6261;0,0810;0,1991;0,3033;1,2917;0,9097;0,0689;3,0365;6,0520;0,3518;0,5876;5,4648;29;029/A/NBP/2017;
20170213;0,1155;4,0496;3,1048;0,5219;3,0901;2,9117;2,8483;4,3077;1,3966;4,0385;5,0673;0,1489;3,5580;0,1594;0,5794;3,5763;0,4836;0,4545;0,5784;0,9568;2,2025;1,0978;1,0810;0,6331;0,0811;0,1988;0,3041;1,2997;0,9103;0,0699;3,0387;6,0438;0,3517;0,5887;5,4875;30;030/A/NBP/2017;
20170214;0,1159;4,0525;3,1131;0,5222;3,1058;2,9113;2,8582;4,3025;1,3945;4,0340;5,0537;0,1491;3,5725;0,1592;0,5786;3,6034;0,4844;0,4545;0,5772;0,9553;2,1998;1,1102;1,0816;0,6311;0,0813;0,2002;0,3066;1,3024;0,9107;0,0703;3,0399;6,0547;0,3559;0,5902;5,4824;31;031/A/NBP/2017;
20170215;0,1164;4,0752;3,1322;0,5251;3,1175;2,9280;2,8642;4,3025;1,3951;4,0420;5,0627;0,1511;3,5603;0,1592;0,5786;3,6508;0,4854;0,4546;0,5771;0,9548;2,1999;1,1181;1,0873;0,6355;0,0817;0,2009;0,3136;1,3213;0,9162;0,0710;3,0579;6,0920;0,3573;0,5933;5,4845;32;032/A/NBP/2017;
20170216;0,1159;4,0567;3,1211;0,5227;3,1104;2,9318;2,8599;4,3160;1,4015;4,0516;5,0765;0,1504;3,5705;0,1597;0,5805;3,6654;0,4880;0,4560;0,5793;0,9543;2,2068;1,1034;1,0860;0,6348;0,0812;0,1994;0,3120;1,3268;0,9109;0,0709;3,0455;6,0537;0,3558;0,5915;5,5199;33;033/A/NBP/2017;
20170217;0,1163;4,0693;3,1171;0,5243;3,1087;2,9240;2,8722;4,3314;1,4071;4,0711;5,0533;0,1505;3,6039;0,1603;0,5827;3,6863;0,4886;0,4571;0,5816;0,9583;2,2146;1,1072;1,0951;0,6368;0,0812;0,1990;0,3102;1,3174;0,9139;0,0705;3,0525;6,0630;0,3538;0,5925;5,5075;34;034/A/NBP/2017;
20170220;0,1162;4,0692;3,1225;0,5243;3,1076;2,9230;2,8688;4,3227;1,4022;4,0564;5,0712;0,1507;3,5979;0,1599;0,5815;3,6962;0,4877;0,4563;0,5803;0,9555;2,2101;1,1201;1,0980;0,6318;0,0808;0,1985;0,3098;1,3107;0,9127;0,0702;3,0470;6,0750;0,3549;0,5917;5,4993;35;035/A/NBP/2017;
20170221;0,1168;4,0942;3,1340;0,5275;3,1115;2,9210;2,8782;4,3163;1,4031;4,0561;5,0888;0,1514;3,5990;0,1597;0,5807;3,6907;0,4882;0,4555;0,5793;0,9556;2,2069;1,1309;1,1033;0,6386;0,0814;0,2001;0,3114;1,3263;0,9185;0,0706;3,0617;6,1137;0,3571;0,5947;5,4911;36;036/A/NBP/2017;
20170222;0,1168;4,0899;3,1424;0,5270;3,1046;2,9303;2,8828;4,2977;1,3988;4,0375;5,0860;0,1515;3,6146;0,1591;0,5782;3,7129;0,4883;0,4542;0,5771;0,9511;2,1974;1,1307;1,1032;0,6358;0,0813;0,2038;0,3123;1,3209;0,9184;0,0707;3,0590;6,1047;0,3576;0,5945;5,5056;37;037/A/NBP/2017;
20170223;0,1167;4,0840;3,1416;0,5264;3,1077;2,9420;2,8890;4,3076;1,3987;4,0411;5,0950;0,1517;3,6076;0,1594;0,5795;3,7279;0,4888;0,4543;0,5795;0,9535;2,2025;1,1418;1,1020;0,6355;0,0813;0,2049;0,3148;1,3330;0,9180;0,0705;3,0591;6,1153;0,3587;0,5939;5,5272;38;038/A/NBP/2017;
20170224;0,1165;4,0681;3,1341;0,5243;3,1066;2,9404;2,8991;4,3102;1,3968;4,0477;5,1011;0,1507;3,6168;0,1595;0,5798;3,7611;0,4885;0,4534;0,5801;0,9541;2,2038;1,1386;1,0997;0,6342;0,0811;0,2064;0,3153;1,3289;0,9162;0,0703;3,0520;6,1090;0,3598;0,5921;5,5089;39;039/A/NBP/2017;
20170227;0,1169;4,0745;3,1291;0,5250;3,1066;2,9335;2,8978;4,3135;1,4004;4,0474;5,0646;0,1506;3,6286;0,1597;0,5803;3,7854;0,4878;0,4516;0,5802;0,9558;2,2055;1,1348;1,1055;0,6300;0,0810;0,2051;0,3144;1,3098;0,9180;0,0706;3,0539;6,1085;0,3592;0,5932;5,5092;40;040/A/NBP/2017;
20170228;0,1168;4,0770;3,1283;0,5253;3,0938;2,9302;2,9107;4,3166;1,4028;4,0535;5,0617;0,1499;3,6272;0,1597;0,5807;3,8166;0,4865;0,4515;0,5805;0,9562;2,2070;1,1288;1,1111;0,6305;0,0811;0,2045;0,3139;1,3111;0,9181;0,0703;3,0566;6,1085;0,3612;0,5933;5,5155;41;041/A/NBP/2017;
20170301;0,1166;4,0756;3,1245;0,5251;3,0593;2,9074;2,8950;4,2970;1,3965;4,0387;5,0437;0,1500;3,5906;0,1590;0,5781;3,8230;0,4850;0,4506;0,5789;0,9508;2,1970;1,1222;1,1180;0,6269;0,0810;0,2038;0,3125;1,3110;0,9168;0,0701;3,0509;6,1015;0,3564;0,5925;5,4899;42;042/A/NBP/2017;
20170302;0,1165;4,0765;3,1047;0,5251;3,0486;2,8945;2,8890;4,2912;1,3925;4,0314;4,9999;0,1507;3,5702;0,1588;0,5773;3,8110;0,4831;0,4503;0,5783;0,9490;2,1940;1,1046;1,1052;0,6260;0,0809;0,2044;0,3114;1,3189;0,9163;0,0696;3,0518;6,1102;0,3561;0,5922;5,4937;43;043/A/NBP/2017;
20170303;0,1168;4,0955;3,0935;0,5275;3,0539;2,8779;2,8959;4,3078;1,3901;4,0413;5,0091;0,1510;3,5857;0,1594;0,5795;3,8072;0,4829;0,4522;0,5808;0,9507;2,2026;1,1012;1,1091;0,6251;0,0813;0,2054;0,3121;1,2977;0,9196;0,0697;3,0609;6,1286;0,3539;0,5937;5,5187;44;044/A/NBP/2017;
20170306;0,1160;4,0663;3,0908;0,5236;3,0371;2,8607;2,8833;4,3100;1,3918;4,0290;4,9844;0,1506;3,5762;0,1594;0,5798;3,8125;0,4816;0,4526;0,5811;0,9505;2,2036;1,0959;1,1021;0,6186;0,0808;0,2083;0,3132;1,3047;0,9139;0,0701;3,0450;6,0940;0,3521;0,5896;5,4928;45;045/A/NBP/2017;
20170307;0,1163;4,0803;3,0958;0,5256;3,0442;2,8477;2,8910;4,3115;1,3928;4,0210;4,9804;0,1514;3,5811;0,1595;0,5800;3,7820;0,4822;0,4529;0,5819;0,9508;2,2045;1,1063;1,1106;0,6168;0,0811;0,2083;0,3142;1,3003;0,9178;0,0702;3,0579;6,1221;0,3548;0,5914;5,4918;46;046/A/NBP/2017;
20170308;0,1158;4,0818;3,0891;0,5256;3,0391;2,8366;2,8878;4,3087;1,3898;4,0296;4,9651;0,1514;3,5806;0,1594;0,5796;3,7402;0,4821;0,4529;0,5815;0,9478;2,2030;1,0986;1,1088;0,6195;0,0810;0,2085;0,3137;1,3085;0,9164;0,0699;3,0576;6,1186;0,3550;0,5907;5,4924;47;047/A/NBP/2017;
20170309;0,1156;4,0864;3,0655;0,5261;3,0247;2,8188;2,8756;4,3146;1,3894;4,0252;4,9656;0,1520;3,5583;0,1596;0,5804;3,7502;0,4777;0,4519;0,5808;0,9497;2,2061;1,0857;1,1054;0,6161;0,0811;0,2068;0,3084;1,2920;0,9161;0,0694;3,0525;6,1135;0,3522;0,5913;5,5047;48;048/A/NBP/2017;
20170310;0,1151;4,0761;3,0675;0,5248;3,0218;2,8200;2,8754;4,3260;1,3867;4,0281;4,9621;0,1519;3,5337;0,1601;0,5819;3,7601;0,4744;0,4523;0,5823;0,9509;2,2119;1,0875;1,1088;0,6125;0,0811;0,2059;0,3071;1,2765;0,9156;0,0690;3,0465;6,1158;0,3524;0,5892;5,5209;49;049/A/NBP/2017;
20170313;0,1154;4,0747;3,0879;0,5248;3,0288;2,8268;2,8838;4,3460;1,3913;4,0449;4,9737;0,1515;3,5550;0,1608;0,5847;3,6644;0,4754;0,4540;0,5854;0,9549;2,2221;1,0887;1,1127;0,6138;0,0810;0,2082;0,3107;1,2980;0,9165;0,0690;3,0512;6,1602;0,3553;0,5897;5,5216;50;050/A/NBP/2017;
20170314;0,1152;4,0697;3,0742;0,5237;3,0223;2,8102;2,8747;4,3295;1,3869;4,0366;4,9350;0,1513;3,5362;0,1602;0,5824;3,6321;0,4738;0,4556;0,5825;0,9511;2,2136;1,0862;1,1116;0,6104;0,0808;0,2074;0,3090;1,2905;0,9145;0,0690;3,0430;6,1472;0,3541;0,5886;5,4876;51;051/A/NBP/2017;
20170315;0,1154;4,0646;3,0834;0,5233;3,0214;2,8220;2,8779;4,3208;1,3909;4,0310;4,9610;0,1513;3,5470;0,1599;0,5812;3,7104;0,4723;0,4523;0,5819;0,9513;2,2092;1,0892;1,1122;0,6074;0,0807;0,2072;0,3104;1,2846;0,9140;0,0689;3,0420;6,1938;0,3553;0,5881;5,4819;52;052/A/NBP/2017;
20170316;0,1150;4,0300;3,0963;0,5190;3,0259;2,8216;2,8711;4,3165;1,3925;4,0320;4,9377;0,1493;3,5531;0,1598;0,5806;3,6941;0,4712;0,4541;0,5815;0,9486;2,2070;1,0936;1,1093;0,6047;0,0804;0,2102;0,3166;1,2986;0,9083;0,0695;3,0192;6,1559;0,3568;0,5838;5,4844;53;053/A/NBP/2017;
20170317;0,1145;3,9917;3,0696;0,5142;2,9961;2,7964;2,8490;4,3013;1,3897;4,0122;4,9466;0,1483;3,5255;0,1592;0,5786;3,6779;0,4724;0,4539;0,5804;0,9423;2,1992;1,1070;1,0999;0,6030;0,0796;0,2079;0,3131;1,2792;0,9000;0,0691;2,9913;6,0890;0,3531;0,5780;5,4381;54;054/A/NBP/2017;
20170320;0,1147;3,9821;3,0739;0,5127;2,9822;2,8003;2,8472;4,2821;1,3870;3,9876;4,9415;0,1481;3,5292;0,1584;0,5760;3,6756;0,4697;0,4508;0,5781;0,9383;2,1894;1,0957;1,0965;0,6014;0,0795;0,2078;0,3136;1,2877;0,8994;0,0692;2,9904;6,0881;0,3559;0,5765;5,4112;55;055/A/NBP/2017;
20170321;0,1139;3,9502;3,0522;0,5087;2,9629;2,7861;2,8266;4,2635;1,3815;3,9670;4,9201;0,1470;3,5086;0,1578;0,5734;3,6070;0,4673;0,4494;0,5756;0,9343;2,1799;1,0953;1,0916;0,5985;0,0788;0,2085;0,3140;1,2858;0,8927;0,0691;2,9661;6,0574;0,3534;0,5734;5,3837;56;056/A/NBP/2017;
20170322;0,1146;3,9731;3,0440;0,5116;2,9675;2,7927;2,8374;4,2855;1,3884;4,0001;4,9518;0,1474;3,5687;0,1585;0,5762;3,5967;0,4669;0,4503;0,5784;0,9390;2,1911;1,0960;1,0857;0,6030;0,0790;0,2070;0,3153;1,2867;0,8975;0,0687;2,9811;6,0688;0,3539;0,5769;5,4012;57;057/A/NBP/2017;
20170323;0,1145;3,9687;3,0264;0,5110;2,9742;2,7906;2,8337;4,2750;1,3837;3,9922;4,9577;0,1462;3,5759;0,1582;0,5749;3,5684;0,4678;0,4500;0,5764;0,9392;2,1858;1,0939;1,0867;0,5999;0,0787;0,2084;0,3153;1,2860;0,8961;0,0690;2,9786;6,0565;0,3536;0,5763;5,3868;58;058/A/NBP/2017;
20170324;0,1140;3,9481;3,0094;0,5083;2,9563;2,7694;2,8216;4,2658;1,3788;3,9839;4,9327;0,1456;3,5529;0,1579;0,5736;3,5578;0,4655;0,4479;0,5749;0,9365;2,1810;1,0924;1,0843;0,5955;0,0786;0,2087;0,3167;1,2574;0,8921;0,0689;2,9626;6,0362;0,3524;0,5736;5,3876;59;059/A/NBP/2017;
20170327;0,1140;3,9259;2,9954;0,5053;2,9444;2,7685;2,8171;4,2630;1,3756;3,9843;4,9346;0,1446;3,5592;0,1578;0,5730;3,5674;0,4653;0,4471;0,5736;0,9366;2,1796;1,0900;1,0853;0,5948;0,0784;0,2089;0,3175;1,2631;0,8905;0,0691;2,9493;6,0301;0,3530;0,5710;5,3780;60;060/A/NBP/2017;
20170328;0,1138;3,9169;2,9786;0,5042;2,9227;2,7503;2,8087;4,2529;1,3745;3,9730;4,9309;0,1443;3,5380;0,1574;0,5717;3,5664;0,4613;0,4463;0,5722;0,9347;2,1745;1,0838;1,0837;0,5891;0,0781;0,2074;0,3036;1,2526;0,8867;0,0687;2,9424;6,0167;0,3518;0,5688;5,3395;61;061/A/NBP/2017;
20170329;0,1139;3,9265;3,0080;0,5054;2,9393;2,7577;2,8145;4,2360;1,3670;3,9543;4,8869;0,1453;3,5386;0,1567;0,5693;3,5359;0,4607;0,4427;0,5693;0,9292;2,1658;1,0785;1,0838;0,5898;0,0783;0,2069;0,3005;1,2504;0,8886;0,0689;2,9492;6,0514;0,3525;0,5700;5,3282;62;062/A/NBP/2017;
20170330;0,1144;3,9402;3,0176;0,5071;2,9539;2,7639;2,8246;4,2292;1,3643;3,9538;4,8904;0,1459;3,5487;0,1565;0,5685;3,5229;0,4618;0,4427;0,5673;0,9309;2,1624;1,0819;1,0894;0,5947;0,0785;0,2106;0,3038;1,2614;0,8914;0,0699;2,9590;6,0677;0,3528;0,5718;5,3588;63;063/A/NBP/2017;
20170331;0,1147;3,9455;3,0171;0,5078;2,9564;2,7573;2,8229;4,2198;1,3670;3,9461;4,9130;0,1460;3,5272;0,1559;0,5674;3,4932;0,4601;0,4419;0,5673;0,9277;2,1576;1,0853;1,0869;0,5950;0,0786;0,2113;0,2955;1,2530;0,8921;0,0704;2,9611;6,0826;0,3528;0,5726;5,3447;64;064/A/NBP/2017;
20170403;0,1155;3,9664;3,0127;0,5103;2,9730;2,7734;2,8381;4,2327;1,3690;3,9597;4,9604;0,1467;3,5615;0,1564;0,5691;3,5010;0,4624;0,4447;0,5693;0,9296;2,1642;1,0880;1,0932;0,6011;0,0791;0,2116;0,2905;1,2702;0,8958;0,0703;2,9770;6,1060;0,3547;0,5759;5,3719;65;065/A/NBP/2017;
20170404;0,1158;3,9890;3,0168;0,5133;2,9678;2,7846;2,8508;4,2525;1,3759;3,9804;4,9606;0,1470;3,6095;0,1570;0,5718;3,5014;0,4633;0,4441;0,5718;0,9356;2,1742;1,0939;1,0958;0,6059;0,0795;0,2118;0,2876;1,2806;0,9003;0,0705;2,9927;6,1240;0,3549;0,5791;5,4121;66;066/A/NBP/2017;
20170405;0,1151;3,9783;3,0122;0,5120;2,9699;2,7744;2,8417;4,2464;1,3712;3,9684;4,9607;0,1470;3,5906;0,1568;0,5710;3,5594;0,4635;0,4435;0,5698;0,9351;2,1712;1,0827;1,0889;0,6026;0,0793;0,2118;0,2908;1,2846;0,8981;0,0711;2,9866;6,1192;0,3531;0,5769;5,4089;67;067/A/NBP/2017;
20170406;0,1149;3,9792;3,0042;0,5121;2,9598;2,7739;2,8371;4,2412;1,3666;3,9575;4,9605;0,1470;3,5941;0,1569;0,5704;3,5358;0,4627;0,4418;0,5673;0,9370;2,1685;1,0721;1,0907;0,6047;0,0793;0,2114;0,2895;1,2747;0,8970;0,0707;2,9838;6,1236;0,3517;0,5767;5,3920;68;068/A/NBP/2017;
